,SPTR Index,SX5T Index,TPXDDVD Index,HSI 1 Index,TUKXG Index,M1EF Index,LUATTRUU Index,LETGTREU Index,BATY0 Index,EMUSTRUU Index,LF98TRUU Index,LP01TREU Index,LUACTRUU Index,LP06TREU Index,BCIT1T Index,BEIG1T Index,SPGSCI Index,US0003M Index
11/10/2014,3720.247,5740.92,1858.25,57303.33,4975.85,417.79,2087.61,228.56,8449.977,932.1568,1655.0,325.9467,2561.32,215.8922,283.9755,203.3383,529.1502,0.2331
11/11/2014,3722.841,5760.06,1878.88,57456.77,4988.01,416.17,,228.5,8433.132,,,326.5198,,215.9104,283.9755,203.3138,530.2274,0.2332
11/12/2014,3721.297,5655.44,1881.4,57770.25,4975.7,417.16,2088.46,228.76,8427.094,932.0686,1654.97,326.1983,2561.54,215.8633,283.7593,203.1969,528.1308,0.2332
11/13/2014,3723.582,5673.07,1898.42,57967.56,5000.14,415.77,2089.99,228.88,8425.594,931.0888,1653.57,325.9193,2561.87,215.6425,283.352,202.8144,514.4366,0.2321
11/14/2014,3724.922,5678.98,1913.31,58130.32,5014.4,414.96,2092.45,229.07,8430.687,929.8147,1649.97,324.9818,2565.04,215.6142,284.0105,202.6496,520.9717,0.2321
11/15/2014,,,,,,,,,8431.369,,,,,,,,,
11/16/2014,,,,,,,,,8432.049,,,,,,,,,
11/17/2014,3727.855,5725.02,1866.48,57429.74,5027.66,412.9,2090.91,229.04,8460.05,928.0027,1647.48,325.2644,2561.9,215.8093,283.0696,202.119,521.446,0.23185
11/18/2014,3747.738,5791.14,1905.76,56804.73,5055.66,414.08,2092.6,228.89,8452.799,927.9973,1643.95,324.9088,2558.65,215.455,283.1805,202.0366,517.3593,0.23185
11/19/2014,3742.346,5799.26,1908.03,56430.97,5046.22,414.61,2090.04,228.33,8459.286,927.7625,1639.97,324.5691,2552.84,215.1026,282.1607,201.517,516.4166,0.2311
11/20/2014,3749.868,5760.43,1909.53,56373.81,5037.66,414.7,2091.98,228.87,8461.038,927.6471,1638.38,324.3571,2556.12,215.5808,282.7695,201.9732,521.5887,0.2329
11/21/2014,3770.033,5931.29,1913.0,56596.63,5091.86,420.67,2094.02,229.22,8465.851,930.3489,1643.9,325.233,2564.24,216.467,283.6654,202.4423,525.199,0.23285
11/22/2014,,,,,,,,,8466.526,,,,,,,,,
11/23/2014,,,,,,,,,8467.19,,,,,,,,,
11/24/2014,3780.881,5963.74,,57697.82,5076.04,423.6,2095.04,229.1,8472.843,931.5406,1645.59,325.603,2568.51,216.5919,283.8711,202.6319,521.1446,0.23435
11/25/2014,3776.944,5990.59,1925.26,57578.94,5077.07,422.71,2099.64,229.6,8494.614,932.7839,1646.98,325.781,2577.85,216.9322,284.4117,203.6435,516.6156,0.2356
11/26/2014,3788.416,5990.45,1921.55,58243.83,5075.58,423.96,2102.06,229.93,8525.744,933.4444,1647.71,326.069,2581.58,217.1819,284.6633,203.884,514.9334,0.2356
11/27/2014,,6025.44,1901.74,57983.67,5071.94,424.23,,230.34,8532.842,,,326.3895,,217.6622,284.6633,204.0189,,0.2336
11/28/2014,3778.96,6036.59,1926.93,57943.03,5071.33,420.92,2106.32,230.33,8565.539,933.9942,1644.82,326.4286,2585.87,217.638,284.6373,203.599,482.1124,0.2336
11/29/2014,,,,,,,,,8566.185,,,,,,,,,
11/30/2014,,,,,,,,,8566.819,,,,,,,,,
12/01/2014,3753.312,6003.13,1942.38,56445.37,5021.36,412.72,2103.93,229.96,8582.656,930.1535,1633.59,326.5214,2578.67,217.7549,284.1351,202.6226,492.9434,0.2346
12/02/2014,3777.469,6015.51,1950.86,57145.95,5086.03,412.49,2097.4,229.77,8537.105,926.8063,1629.95,326.7267,2567.36,217.3317,282.3815,202.6059,481.9978,0.2346
12/03/2014,3792.688,6032.92,1953.44,56600.72,5066.81,413.08,2097.22,229.73,8548.824,926.0399,1630.31,327.5788,2567.98,217.8182,282.5147,202.6755,480.0367,0.23485
12/04/2014,3788.344,5928.02,1968.28,57576.6,5039.56,413.51,2100.3,229.52,8560.956,925.9451,1630.57,327.2673,2573.22,217.2565,282.9549,202.611,478.051,0.23535
12/05/2014,3794.68,6088.84,1975.63,57987.5,5087.44,413.01,2094.06,229.44,8577.2,922.8582,1628.87,327.8067,2566.07,217.5111,281.5695,202.9357,475.8299,0.2356
12/06/2014,,,,,,,,,8577.836,,,,,,,,,
12/07/2014,,,,,,,,,8578.453,,,,,,,,,
12/08/2014,3767.701,6034.23,1978.25,58096.27,5034.1,409.34,2098.78,230.25,8560.419,919.6593,1624.67,328.1743,2575.25,218.0342,282.0208,203.3076,463.5904,0.2376
12/09/2014,3766.832,5875.91,1962.53,56738.94,4926.45,404.55,2102.29,230.83,8585.099,916.5913,1614.73,327.3833,2577.21,218.0329,283.1181,203.2813,467.8097,0.23885
12/10/2014,3705.507,5853.94,1922.55,56832.4,4904.25,401.73,2107.72,230.98,8623.509,911.5667,1608.36,326.8526,2582.6,217.9374,283.507,202.6729,456.3076,0.2399
12/11/2014,3723.318,5869.12,1909.18,56320.29,4876.06,396.44,2106.35,231.09,8650.938,908.9545,1604.31,326.6406,2579.58,218.1073,283.2887,201.5186,454.2156,0.2406
12/12/2014,3663.097,5698.57,1912.74,56167.27,4754.52,393.26,2114.28,231.97,8632.187,903.2503,1594.47,325.8248,2588.46,218.398,283.5629,201.3302,447.693,0.24285
12/13/2014,,,,,,,,,8632.801,,,,,,,,,
12/14/2014,,,,,,,,,8633.414,,,,,,,,,
12/15/2014,3639.969,5544.65,1884.92,55632.53,4665.54,387.24,2112.53,231.95,8641.197,895.878,1586.91,325.4526,2584.0,218.3297,283.0051,201.0905,441.534,0.2426
12/16/2014,3609.062,5669.34,1849.49,54769.21,4778.06,381.36,2117.33,232.49,8650.628,885.9188,1577.36,324.5065,2583.29,218.4779,284.2987,200.6084,436.5531,0.2426
12/17/2014,3682.696,5673.07,1847.64,54564.67,4781.87,384.8,2109.72,232.55,8684.16,890.3595,1587.35,324.6425,2575.07,218.8222,283.1854,200.5886,440.3257,0.24535
12/18/2014,3771.717,5862.26,1880.86,55159.87,4879.88,391.91,2104.2,232.06,8658.466,900.5311,1606.59,325.9776,2573.57,218.7633,280.9962,200.8504,433.1504,0.2471
12/19/2014,3788.974,5839.05,1926.35,55847.0,4939.7,395.95,2106.36,232.17,8620.224,905.136,1611.69,326.3003,2580.83,218.9354,282.2301,201.1657,440.7062,0.2521
12/20/2014,,,,,,,,,8620.846,,,,,,,,,
12/21/2014,,,,,,,,,8621.464,,,,,,,,,
12/22/2014,3803.943,5866.62,1931.06,56552.28,4963.45,401.39,2107.56,232.2,8657.438,909.2854,1615.97,326.585,2585.58,219.173,282.9015,202.1652,433.2219,0.2551
12/23/2014,3810.776,5936.47,,56371.4,4979.63,399.11,2098.51,232.22,8666.381,909.2854,1618.18,326.5958,2570.2,219.1306,280.9035,202.7899,439.8667,0.2546
12/24/2014,3810.391,5921.94,1948.79,56409.21,4988.5,398.8,2099.02,232.24,8650.653,909.7195,1618.81,326.6737,2572.59,219.0544,280.5091,202.7944,431.5971,0.2566
12/25/2014,,,1942.28,,4988.5,398.6,,,8651.262,,,,,,280.5091,202.7944,,
12/26/2014,3823.0,,1952.89,,4988.5,399.41,2100.16,,8651.878,910.0888,1619.39,,2575.67,,280.6598,202.7944,429.1606,
12/27/2014,,,,,,,,,8652.48,,,,,,,,,
12/28/2014,,,,,,,,,8653.104,,,,,,,,,
12/29/2014,3826.955,5922.89,1949.01,57433.15,5007.37,402.52,2104.8,233.09,8665.565,910.65,1620.91,326.8154,2583.14,219.5922,280.9154,203.2318,424.1874,0.2551
12/30/2014,3808.689,5831.37,1925.54,56775.83,4942.07,400.8,2107.22,233.12,8704.271,910.5338,1620.99,327.102,2585.64,220.0328,280.9723,202.4734,423.8376,0.2552
12/31/2014,3769.44,5850.85,,57026.93,4956.47,401.52,2109.32,233.13,8714.987,910.4862,1621.0,327.5972,2587.44,220.4424,281.7371,202.4562,418.1225,0.2556
01/01/2015,,,,,4956.47,401.51,,,8715.574,,,,,,281.7371,202.4562,,
01/02/2015,3768.68,5837.86,,57637.63,4942.97,400.49,2114.32,233.97,8690.402,911.0181,1621.36,327.4342,2596.58,220.8547,283.711,202.6954,414.9583,0.2556
01/03/2015,,,,,,,,,8690.996,,,,,,,,,
01/04/2015,,,,,,,,,8691.598,,,,,,,,,
01/05/2015,3700.033,5621.6,1916.75,57307.85,4844.35,395.04,2122.26,233.92,8733.392,907.8573,1616.78,327.441,2607.69,220.8649,284.2483,201.59,404.6091,0.2536
01/06/2015,3667.138,5593.26,1862.11,56737.92,4806.12,392.53,2130.68,235.27,8749.584,902.6734,1611.06,326.9621,2618.48,221.4692,284.3891,201.1843,397.9523,0.2511
01/07/2015,3710.942,5628.37,1860.27,57211.08,4846.37,395.24,2132.46,235.01,8765.704,904.6844,1615.91,327.0055,2621.04,221.2368,284.6477,201.1713,396.6795,0.2521
01/08/2015,3777.402,5829.74,1884.72,57583.79,4959.91,402.67,2126.67,234.19,8744.394,907.4578,1622.66,327.5054,2612.0,221.115,283.9433,201.3862,397.101,0.2521
01/09/2015,3745.668,5658.33,1888.7,57787.74,4907.96,403.73,2131.89,234.76,8749.35,908.3529,1624.72,327.875,2619.59,221.3828,284.5632,201.6349,395.0057,0.2541
01/10/2015,,,,,,,,,8749.942,,,,,,,,,
01/11/2015,,,,,,,,,8750.521,,,,,,,,,
01/12/2015,3715.359,5735.09,,58045.05,4908.17,401.29,2138.64,234.92,8762.74,907.4936,1624.0,328.1306,2628.97,221.7359,284.7243,201.479,384.7926,0.2528
01/13/2015,3706.153,5827.47,1880.64,58502.89,4938.95,403.13,2141.1,234.95,8796.584,906.6235,1624.02,328.6251,2630.52,222.0973,284.2956,201.5973,381.0193,0.2533
01/14/2015,3684.723,5749.58,1857.79,58253.15,4822.89,401.38,2146.57,235.56,8813.449,907.1456,1619.55,328.8415,2633.95,222.9414,286.2393,202.7078,388.9797,0.2536
01/15/2015,3650.737,5875.54,1883.25,58828.88,4908.82,403.16,2153.25,235.64,8767.996,909.345,1621.07,330.3548,2643.19,224.2786,287.7031,202.9649,382.7226,0.2526
01/16/2015,3699.789,5959.06,1865.66,58231.21,4947.72,402.11,2148.18,235.67,8818.636,908.7206,1619.67,330.7154,2633.03,225.1708,286.8522,203.5422,391.4441,0.2566
01/17/2015,,,,,,,,,8819.195,,,,,,,,,
01/18/2015,,,,,,,,,8819.75,,,,,,,,,
01/19/2015,,5993.79,1877.52,57349.35,4974.35,400.03,,236.09,8789.915,,,330.345,,224.8727,286.8522,204.4228,,0.2562
01/20/2015,3705.645,6038.48,1912.02,57863.12,5000.46,402.03,2149.98,235.99,8776.089,910.2293,1621.05,331.1891,2638.25,225.1862,287.1399,204.386,381.236,0.2567
01/21/2015,3723.624,6084.65,1902.42,58832.9,5082.0,409.93,2145.3,235.06,8805.605,909.2811,1620.96,331.0355,2631.56,224.7841,286.0144,204.706,386.1453,0.2571
01/22/2015,3780.509,6183.13,1900.8,59243.74,5135.48,413.07,2141.24,235.85,8807.382,909.1929,1624.0,332.3813,2628.6,226.0773,285.9378,207.1183,381.6765,0.2561
01/23/2015,3759.759,6294.6,1919.68,60035.69,5162.83,416.16,2148.54,236.97,8794.149,915.3393,1626.12,334.5112,2643.57,227.6883,287.6742,207.8843,379.7409,0.2561
01/24/2015,,,,,,,,,8794.732,,,,,,,,,
01/25/2015,,,,,,,,,8795.308,,,,,,,,,
01/26/2015,3769.448,6353.65,1918.11,60179.33,5177.62,415.27,2147.17,236.63,8795.886,915.1306,1627.89,334.4814,2642.35,227.4001,287.4853,207.0602,377.6521,0.2561
01/27/2015,3718.985,6276.04,1951.35,59931.4,5146.79,415.76,2147.96,236.95,8824.146,915.1583,1627.87,334.1004,2642.73,227.163,288.1686,206.6521,382.1973,0.2526
01/28/2015,3669.103,6256.32,1956.3,60063.14,5157.62,413.58,2158.54,237.48,8804.617,916.5217,1631.3,334.0779,2660.19,227.3037,289.6631,206.478,376.7316,0.2546
01/29/2015,3704.35,6280.29,1933.95,59420.61,5146.04,408.77,2155.49,237.47,8866.975,915.4783,1631.45,333.6467,2653.12,226.9575,289.3783,205.7604,375.0788,0.2546
01/30/2015,3656.284,6242.31,1935.98,59206.09,5099.79,403.93,2163.88,238.49,8884.839,915.2505,1631.71,333.8872,2665.94,227.8023,291.0547,207.3414,389.6819,0.2531
01/31/2015,,,,,,,,,8885.367,,,,,,,,,
02/01/2015,,,,,,,,,8885.913,,,,,,,,,
02/02/2015,3703.769,6277.09,1927.34,59152.2,5124.84,404.95,2164.11,238.63,8883.5,916.1378,1632.3,333.3891,2666.55,227.6148,291.1806,207.8273,396.3375,0.2521
02/03/2015,3757.336,6359.16,1904.96,59321.41,5192.27,410.29,2152.37,238.13,8960.37,918.0933,1637.31,333.8812,2650.42,226.9664,289.6622,207.7671,412.6965,0.2551
02/04/2015,3742.84,6361.68,1938.63,59623.33,5183.38,412.11,2151.22,237.92,8880.16,918.0131,1639.46,334.6737,2650.51,227.1165,289.5944,207.4056,395.9003,0.2551
02/05/2015,3782.113,6350.55,1929.2,59830.45,5188.62,412.7,2148.71,237.95,8907.581,918.6347,1643.16,334.9145,2647.61,227.2134,289.0303,207.9238,404.0587,0.2561
02/06/2015,3770.196,6330.44,1938.89,59622.43,5179.19,411.18,2133.98,237.85,8885.926,918.082,1647.69,335.8202,2631.24,227.0379,286.8301,207.5394,410.414,0.2556
02/07/2015,,,,,,,,,8886.473,,,,,,,,,
02/08/2015,,,,,,,,,8887.002,,,,,,,,,
02/09/2015,3754.362,6236.53,1949.47,59239.8,5166.87,408.78,2133.14,238.26,8849.596,918.1952,1647.85,335.6368,2630.91,227.0333,286.5941,207.1932,417.0896,0.25835
02/10/2015,3794.62,6302.44,1953.3,59274.38,5160.81,406.28,2128.89,237.92,8848.653,914.4092,1648.48,336.0617,2625.5,226.6802,285.1391,206.4442,408.5946,0.2581
02/11/2015,3795.82,6285.69,,58759.46,5152.67,404.06,2129.34,238.12,8836.62,913.866,1648.47,336.2358,2626.5,226.7864,284.9052,206.2437,404.2377,0.2581
02/12/2015,3833.354,6366.67,1982.94,59018.34,5169.32,408.26,2129.98,238.71,8866.742,916.9716,1650.26,336.5286,2628.07,227.0547,284.3219,206.8013,416.9822,0.2581
02/13/2015,3849.286,6422.53,1982.94,59647.61,5203.7,414.79,2126.21,238.39,8880.314,920.1651,1651.66,337.1464,2621.85,227.0489,283.7568,207.4654,425.9905,0.2571
02/14/2015,,,,,,,,,8880.835,,,,,,,,,
02/15/2015,,,,,,,,,8881.367,,,,,,,,,
02/16/2015,,6395.9,1996.67,59753.89,5191.23,413.72,,238.22,8861.444,,,337.2967,,226.8814,283.7568,207.3623,,0.2562
02/17/2015,3856.042,6405.47,2000.29,59894.91,5222.33,413.32,2114.68,237.77,8871.094,919.8844,1653.97,337.1619,2604.12,226.3248,281.8712,207.0043,426.2522,0.2567
02/18/2015,3854.996,6456.44,2028.5,60008.98,5222.29,414.15,2122.79,237.41,8842.46,922.1615,1656.15,338.1764,2619.58,226.3584,283.3181,207.0286,420.5657,0.2606
02/19/2015,3851.526,6497.96,2045.27,,5223.45,414.19,2118.34,237.28,8866.837,920.8298,1656.46,338.1189,2615.45,226.3111,282.9274,207.3063,418.3577,0.2615
02/20/2015,3875.601,6502.52,2052.67,,5243.4,413.92,2116.24,237.32,8856.496,920.8766,1658.01,338.3595,2614.44,226.5871,282.6264,207.7546,416.1673,0.2626
02/21/2015,,,,,,,,,8857.042,,,,,,,,,
02/22/2015,,,,,,,,,8857.582,,,,,,,,,
02/23/2015,3874.458,6556.64,2056.09,60020.28,5241.09,413.54,2124.52,237.25,8853.706,920.2069,1659.98,339.4852,2628.75,226.9284,283.8182,207.8701,410.5871,0.2616
02/24/2015,3885.275,6607.9,2063.55,59810.78,5269.5,415.41,2132.31,237.23,8867.917,922.5247,1663.0,340.2866,2641.05,227.3351,285.2087,207.9049,410.1862,0.2611
02/25/2015,3882.945,6597.99,2063.13,59878.96,5258.7,417.49,2133.72,237.95,8886.038,923.8352,1665.64,340.7541,2644.77,227.8651,285.9285,208.2438,418.4012,0.2609
02/26/2015,3877.852,6659.76,2082.37,60180.73,5271.54,417.92,2128.47,238.45,8921.571,924.7679,1669.15,341.7323,2637.59,228.7435,286.0228,208.7269,411.7228,0.2616
02/27/2015,3866.417,6704.59,2085.33,59990.35,5269.2,416.43,2130.46,237.98,8909.268,926.0555,1671.04,342.4134,2638.92,228.5506,287.2657,209.1547,421.2419,0.26185
02/28/2015,,,,,,,,,8909.777,,,,,,,,,
03/01/2015,,,,,,,,,8910.319,,,,,,,,,
03/02/2015,3890.325,6689.85,2086.87,60152.38,5264.64,415.66,2121.8,237.45,8896.338,926.1408,1671.73,342.4258,2624.79,228.0583,285.0852,208.8543,413.0635,0.26095
03/03/2015,3872.715,6611.65,2089.42,59706.07,5225.57,414.86,2118.34,237.42,8871.356,926.5322,1669.97,342.6634,2620.43,227.6514,285.1334,209.1493,417.2149,0.26515
03/04/2015,3856.506,6675.59,2075.97,59132.26,5248.41,410.69,2119.01,237.34,8836.883,925.8483,1667.19,342.7287,2620.79,227.6473,285.4129,209.994,417.3721,0.2636
03/05/2015,3861.292,6740.38,2085.16,58622.49,5291.47,410.03,2120.83,237.86,8839.418,925.9719,1667.5,343.1967,2623.59,228.0633,284.8851,211.0674,414.7058,0.2636
03/06/2015,3807.042,6739.27,2108.86,58552.11,5253.96,408.62,2106.97,237.34,8837.964,923.4744,1663.36,343.6484,2602.21,227.7918,281.8166,210.9485,411.7778,0.2646
03/07/2015,,,,,,,,,8838.518,,,,,,,,,
03/08/2015,,,,,,,,,8839.075,,,,,,,,,
03/09/2015,3822.42,6725.59,2096.42,58465.54,5227.11,403.6,2111.95,238.8,8797.567,922.1871,1661.57,343.8369,2610.31,228.6673,281.3886,211.6977,410.5796,0.2666
03/10/2015,3757.832,6645.44,2086.83,57917.62,5096.8,397.11,2118.81,240.5,8822.841,920.3235,1655.66,344.5201,2619.16,230.4352,281.8717,212.8353,402.9195,0.2677
03/11/2015,3751.205,6798.73,2088.09,57527.27,5111.0,396.81,2120.9,241.31,8860.841,919.7316,1657.57,344.7334,2621.77,231.2806,282.1758,213.46,405.5085,0.2699
03/12/2015,3799.433,6783.42,2116.77,57731.95,5147.29,399.15,2123.18,240.49,8893.201,921.0191,1658.86,344.3802,2622.66,231.0649,281.9762,213.7463,403.3638,0.2706
03/13/2015,3776.437,6811.16,2135.52,57793.2,5131.68,395.38,2122.18,240.54,8875.379,917.9303,1653.93,344.2224,2618.89,231.0649,280.8864,213.8728,393.3518,0.27065
03/14/2015,,,,,,,,,8875.917,,,,,,,,,
03/15/2015,,,,,,,,,8876.458,,,,,,,,,
03/16/2015,3827.615,6905.32,2132.62,58126.8,5180.03,395.83,2123.94,240.5,8907.202,915.877,1651.99,343.7495,2618.15,231.067,280.5255,212.9197,389.7341,0.27015
03/17/2015,3814.912,6840.88,2149.45,58010.16,5205.56,399.41,2127.8,240.2,8905.687,914.7217,1648.19,342.4729,2622.25,230.3787,281.1784,212.0841,386.9076,0.26935
03/18/2015,3861.389,6834.1,2165.85,58545.21,5287.46,402.65,2140.38,241.29,8913.407,916.7201,1647.87,341.7213,2640.72,230.4947,285.6406,212.8906,395.9143,0.2703
03/19/2015,3842.622,6838.21,2156.75,59391.87,5307.78,406.14,2137.07,241.32,8957.924,919.4265,1652.87,341.9446,2637.77,231.261,285.9568,213.27,392.022,0.26455
03/20/2015,3877.255,6941.31,2163.18,59164.55,5353.67,408.06,2142.23,241.48,8947.211,923.711,1654.64,341.9115,2645.39,231.3032,286.6103,214.2996,398.1667,0.2668
03/21/2015,,,,,,,,,8947.738,,,,,,,,,
03/22/2015,,,,,,,,,8948.25,,,,,,,,,
03/23/2015,3870.492,6893.91,2179.25,59454.04,5365.23,410.69,2143.39,241.0,8945.416,927.4467,1656.15,341.1795,2646.96,230.4211,286.4605,214.0327,401.8157,0.2668
03/24/2015,3847.054,6955.09,2172.87,59223.68,5351.52,411.92,2147.55,240.78,8951.708,929.6485,1658.0,340.9356,2653.87,230.223,287.928,213.0067,400.1744,0.26935
03/25/2015,3791.125,6866.92,2178.93,59535.91,5329.63,411.05,2143.53,241.04,8974.461,930.9924,1659.62,340.7935,2646.26,230.2213,287.8049,212.6856,404.7179,0.26855
03/26/2015,3782.212,6840.35,2147.19,59460.29,5259.58,405.32,2134.78,241.06,8972.808,928.8166,1658.09,340.8954,2630.8,230.0252,285.9451,212.7149,413.3962,0.27305
03/27/2015,3791.899,6857.57,2141.63,59433.87,5228.84,403.53,2142.2,241.18,8941.323,930.4086,1659.25,341.8201,2644.62,230.4373,286.2433,212.2102,402.7149,0.2754
03/28/2015,,,,,,,,,8941.847,,,,,,,,,
03/29/2015,,,,,,,,,8942.358,,,,,,,,,
03/30/2015,3838.653,6950.4,2148.51,60329.33,5256.61,408.11,2140.58,241.31,8964.03,930.9353,1661.34,342.1023,2642.11,230.4451,285.2528,211.4211,402.4037,0.27415
03/31/2015,3805.271,6893.69,2128.3,60440.43,5166.3,410.51,2143.9,241.66,8983.407,931.425,1661.89,342.9463,2647.34,231.3115,285.869,211.6347,396.6492,0.27075
04/01/2015,3790.658,6926.33,2108.82,60881.85,5194.11,414.05,2150.71,241.71,8977.896,934.9877,1662.27,342.8774,2659.59,231.3568,288.2848,212.2209,406.7056,0.27075
04/02/2015,3804.145,6932.31,2143.56,61350.04,5214.93,418.27,2146.62,241.33,8995.345,936.2716,1663.36,342.2905,2653.76,230.5074,287.5092,212.4008,400.9675,0.27375
04/03/2015,,,2157.33,,5214.93,418.88,2154.35,,8995.849,937.592,1663.37,,2664.46,,289.5005,212.4008,,
04/04/2015,,,,,,,,,8996.354,,,,,,,,,
04/05/2015,,,,,,,,,8996.845,,,,,,,,,
04/06/2015,3829.31,,2152.57,,5214.93,423.81,2147.36,,8997.364,938.4486,1666.82,,2653.53,,288.1631,212.4008,413.1444,
04/07/2015,3821.485,7032.03,2177.18,,5312.84,423.99,2148.27,241.21,8970.412,939.9231,1671.25,343.1941,2660.44,230.8459,288.7138,212.6665,417.8683,0.27375
04/08/2015,3833.2,6983.36,2190.86,63685.45,5295.34,430.22,2148.44,241.52,8980.452,942.422,1674.44,344.2659,2662.54,231.5044,288.2131,212.659,404.0679,0.2712
